Date,Low,Open,Volume,High,Close,Adjusted Close
06-01-2015,2.450000047683716,2.450000047683716,4776,2.450000047683716,2.450000047683716,0.1700579822063446
07-01-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
08-01-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
09-01-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
12-01-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
13-01-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
14-01-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
15-01-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
16-01-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
20-01-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
21-01-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
22-01-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
23-01-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
26-01-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
27-01-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
28-01-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
29-01-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
30-01-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
02-02-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
03-02-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
04-02-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
05-02-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
06-02-2015,2.450000047683716,2.450000047683716,0,2.450000047683716,2.450000047683716,0.1700579822063446
09-02-2015,2.299999952316284,2.299999952316284,100,2.299999952316284,2.299999952316284,0.1596462577581405
10-02-2015,2.299999952316284,2.299999952316284,0,2.299999952316284,2.299999952316284,0.1596462577581405
11-02-2015,2.299999952316284,2.299999952316284,0,2.299999952316284,2.299999952316284,0.1596462577581405
12-02-2015,2.299999952316284,2.299999952316284,0,2.299999952316284,2.299999952316284,0.1596462577581405
13-02-2015,2.299999952316284,2.299999952316284,0,2.299999952316284,2.299999952316284,0.1596462577581405
17-02-2015,2.299999952316284,2.299999952316284,0,2.299999952316284,2.299999952316284,0.1596462577581405
18-02-2015,2.299999952316284,2.299999952316284,0,2.299999952316284,2.299999952316284,0.1596462577581405
19-02-2015,2.299999952316284,2.299999952316284,0,2.299999952316284,2.299999952316284,0.1596462577581405
20-02-2015,2.299999952316284,2.299999952316284,0,2.299999952316284,2.299999952316284,0.1596462577581405
23-02-2015,2.299999952316284,2.299999952316284,0,2.299999952316284,2.299999952316284,0.1596462577581405
24-02-2015,2.299999952316284,2.299999952316284,0,2.299999952316284,2.299999952316284,0.1596462577581405
25-02-2015,2.299999952316284,2.299999952316284,0,2.299999952316284,2.299999952316284,0.1596462577581405
26-02-2015,2.299999952316284,2.299999952316284,0,2.299999952316284,2.299999952316284,0.1596462577581405
27-02-2015,2.299999952316284,2.299999952316284,0,2.299999952316284,2.299999952316284,0.1596462577581405
02-03-2015,2.3299999237060547,2.3299999237060547,150,2.3299999237060547,2.3299999237060547,0.1617286056280136
03-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
04-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
05-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
06-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
09-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
10-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
11-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
12-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
13-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
16-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
17-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
18-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
19-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
20-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
23-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
24-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
25-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
26-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
27-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
30-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
31-03-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
01-04-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
02-04-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
06-04-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
07-04-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
08-04-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
09-04-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
10-04-2015,2.3299999237060547,2.3299999237060547,0,2.3299999237060547,2.3299999237060547,0.1617286056280136
