Date,Low,Open,Volume,High,Close,Adjusted Close
01-02-2012,21.705114364624023,21.705114364624023,0,21.705114364624023,21.705114364624023,16.456302642822266
02-02-2012,21.705114364624023,21.705114364624023,0,21.705114364624023,21.705114364624023,16.456302642822266
03-02-2012,22.337011337280273,22.337011337280273,698,22.337011337280273,22.337011337280273,16.935388565063477
06-02-2012,22.337011337280273,22.337011337280273,0,22.337011337280273,22.337011337280273,16.935388565063477
07-02-2012,22.337011337280273,22.337011337280273,0,22.337011337280273,22.337011337280273,16.935388565063477
08-02-2012,22.337011337280273,22.337011337280273,0,22.337011337280273,22.337011337280273,16.935388565063477
09-02-2012,22.447341918945312,22.447341918945312,2193,22.447341918945312,22.447341918945312,17.019031524658203
10-02-2012,22.447341918945312,22.447341918945312,0,22.447341918945312,22.447341918945312,17.019031524658203
13-02-2012,22.447341918945312,22.447341918945312,0,22.447341918945312,22.447341918945312,17.019031524658203
14-02-2012,22.447341918945312,22.447341918945312,0,22.447341918945312,22.447341918945312,17.019031524658203
15-02-2012,22.246740341186523,22.246740341186523,997,22.246740341186523,22.246740341186523,16.866947174072266
16-02-2012,22.37713050842285,22.387161254882812,4985,22.387161254882812,22.387161254882812,16.973413467407227
17-02-2012,22.387161254882812,22.387161254882812,0,22.387161254882812,22.387161254882812,16.973413467407227
21-02-2012,22.387161254882812,22.387161254882812,0,22.387161254882812,22.387161254882812,16.973413467407227
22-02-2012,22.387161254882812,22.387161254882812,0,22.387161254882812,22.387161254882812,16.973413467407227
23-02-2012,22.387161254882812,22.387161254882812,0,22.387161254882812,22.387161254882812,16.973413467407227
24-02-2012,22.387161254882812,22.387161254882812,0,22.387161254882812,22.387161254882812,16.973413467407227
27-02-2012,22.326980590820312,22.326980590820312,199,22.326980590820312,22.326980590820312,16.927778244018555
28-02-2012,22.326980590820312,22.326980590820312,0,22.326980590820312,22.326980590820312,16.927778244018555
29-02-2012,22.326980590820312,22.326980590820312,0,22.326980590820312,22.326980590820312,16.927778244018555
01-03-2012,22.326980590820312,22.326980590820312,0,22.326980590820312,22.326980590820312,16.927778244018555
02-03-2012,22.326980590820312,22.326980590820312,0,22.326980590820312,22.326980590820312,16.927778244018555
05-03-2012,22.326980590820312,22.326980590820312,0,22.326980590820312,22.326980590820312,16.927778244018555
06-03-2012,22.60782241821289,22.60782241821289,798,22.60782241821289,22.60782241821289,17.140714645385742
07-03-2012,22.337011337280273,22.337011337280273,499,22.337011337280273,22.337011337280273,16.935388565063477
08-03-2012,22.337011337280273,22.337011337280273,0,22.337011337280273,22.337011337280273,16.935388565063477
09-03-2012,22.337011337280273,22.337011337280273,0,22.337011337280273,22.337011337280273,16.935388565063477
12-03-2012,22.337011337280273,22.337011337280273,0,22.337011337280273,22.337011337280273,16.935388565063477
13-03-2012,22.337011337280273,22.337011337280273,0,22.337011337280273,22.337011337280273,16.935388565063477
14-03-2012,22.337011337280273,22.337011337280273,0,22.337011337280273,22.337011337280273,16.935388565063477
15-03-2012,23.35004997253418,23.35004997253418,199,23.35004997253418,23.35004997253418,17.70344352722168
16-03-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
19-03-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
20-03-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
21-03-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
22-03-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
23-03-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
26-03-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
27-03-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
28-03-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
29-03-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
30-03-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
02-04-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
03-04-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
04-04-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
05-04-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
09-04-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
10-04-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
11-04-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
12-04-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
13-04-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
16-04-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
17-04-2012,23.35004997253418,23.35004997253418,0,23.35004997253418,23.35004997253418,17.70344352722168
18-04-2012,23.46038055419922,23.46038055419922,100,23.46038055419922,23.46038055419922,17.7871036529541
19-04-2012,23.46038055419922,23.46038055419922,0,23.46038055419922,23.46038055419922,17.7871036529541
20-04-2012,23.46038055419922,23.46038055419922,0,23.46038055419922,23.46038055419922,17.7871036529541
23-04-2012,23.46038055419922,23.46038055419922,0,23.46038055419922,23.46038055419922,17.7871036529541
24-04-2012,23.46038055419922,23.46038055419922,0,23.46038055419922,23.46038055419922,17.7871036529541
25-04-2012,23.46038055419922,23.46038055419922,0,23.46038055419922,23.46038055419922,17.7871036529541
